kurum_id,kurum_adi,kurum_tipi,il_kodu,il_adi,ilce_adi,adres,telefon,koordinat_lat,koordinat_lon,web_sitesi,veri_kaynagi,son_guncelleme,kaynak_url
TR-66-OZEL-027,ÖZEL SORGUN GÜVEN HASTANESİ,Özel Genel Hastane,66,YOZGAT,SORGUN,SORGUN/YOZGAT,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-67-OZEL-029,ÖZEL EREĞLİ ANADOLU HASTANESİ,Özel Genel Hastane,67,ZONGULDAK,EREĞLİ,EREĞLİ/ZONGULDAK,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-67-OZEL-034,ÖZEL KDZ. EREĞLİ ECHOMAR HASTANESİ,Özel Genel Hastane,67,ZONGULDAK,EREĞLİ,EREĞLİ/ZONGULDAK,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-67-OZEL-039,ÖZEL ZONGULDAK LEVEL HOSPİTAL HASTANESİ,Özel Genel Hastane,67,ZONGULDAK,MERKEZ,MERKEZ/ZONGULDAK,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-68-OZEL-022,ÖZEL AKSARAY HASTANESİ,Özel Genel Hastane,68,AKSARAY,MERKEZ,MERKEZ/AKSARAY,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-68-OZEL-020,ÖZEL İNOVA HASTANESİ,Özel Genel Hastane,68,AKSARAY,MERKEZ,MERKEZ/AKSARAY,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-68-OZEL-047,ÖZEL MAYA KADIN HASTALIKLARI VE DOĞUM HASTANESİ,Özel Kadın Hastalıkları ve Doğum Hastanesi,68,AKSARAY,MERKEZ,MERKEZ/AKSARAY,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-70-OZEL-022,ÖZEL KARAMAN HASTANESİ,Özel Genel Hastane,70,KARAMAN,MERKEZ,MERKEZ/KARAMAN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-70-OZEL-031,ÖZEL KARAMAN SELÇUKLU HASTANESİ,Özel Genel Hastane,70,KARAMAN,MERKEZ,MERKEZ/KARAMAN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-71-OZEL-030,KIRIKKALE ÖZEL YAŞAM HASTANESİ,Özel Genel Hastane,71,KIRIKKALE,MERKEZ,MERKEZ/KIRIKKALE,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-72-OZEL-027,ÖZEL BATMAN DÜNYA HASTANESİ,Özel Genel Hastane,72,BATMAN,MERKEZ,MERKEZ/BATMAN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-72-OZEL-021,ÖZEL BATMAN HASTANESİ,Özel Genel Hastane,72,BATMAN,MERKEZ,MERKEZ/BATMAN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-72-OZEL-027,ÖZEL BATMAN YAŞAM HASTANESİ,Özel Genel Hastane,72,BATMAN,MERKEZ,MERKEZ/BATMAN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-72-OZEL-034,ÖZEL MEDİCAL PARK BATMAN HASTANESİ,Özel Genel Hastane,72,BATMAN,MERKEZ,MERKEZ/BATMAN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-72-OZEL-020,ÖZEL ZİLAN HASTANESİ,Özel Genel Hastane,72,BATMAN,MERKEZ,MERKEZ/BATMAN,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-76-OZEL-020,ÖZEL BULUT HASTANESİ,Özel Kadın Hastalıkları ve Doğum Hastanesi,76,IĞDIR,MERKEZ,MERKEZ/IĞDIR,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-77-OZEL-020,ÖZEL AKTİF HASTANESİ,Özel Genel Hastane,77,YALOVA,ÇİFTLİKKÖY,ÇİFTLİKKÖY/YALOVA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-77-OZEL-022,ÖZEL ATAKENT HASTANESİ,Özel Genel Hastane,77,YALOVA,MERKEZ,MERKEZ/YALOVA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-77-OZEL-021,ÖZEL YALOVA HASTANESİ,Özel Genel Hastane,77,YALOVA,MERKEZ,MERKEZ/YALOVA,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-78-OZEL-022,ÖZEL MEDİKAR HASTANESİ,Özel Genel Hastane,78,KARABÜK,MERKEZ,MERKEZ/KARABÜK,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-80-OZEL-024,ÖZEL İBNİ SİNA HASTANESİ,Özel Genel Hastane,80,OSMANİYE,MERKEZ,MERKEZ/OSMANİYE,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-80-OZEL-023,ÖZEL KORUPARK HASTANESİ,Özel Genel Hastane,80,OSMANİYE,DÜZİÇİ,DÜZİÇİ/OSMANİYE,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-80-OZEL-028,ÖZEL OSMANİYE PARK HASTANESİ,Özel Genel Hastane,80,OSMANİYE,MERKEZ,MERKEZ/OSMANİYE,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-80-OZEL-029,ÖZEL OSMANİYE SEVGİ HASTANESİ,Özel Genel Hastane,80,OSMANİYE,MERKEZ,MERKEZ/OSMANİYE,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-80-OZEL-024,ÖZEL YEDİ MART HASTANESİ,Özel Genel Hastane,80,OSMANİYE,KADİRLİ,KADİRLİ/OSMANİYE,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-80-OZEL-024,ÖZEL YENİHAYAT HASTANESİ,Özel Genel Hastane,80,OSMANİYE,MERKEZ,MERKEZ/OSMANİYE,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
TR-81-OZEL-026,ÖZEL ÇAĞSU HASTANESİ DÜZCE,Özel Genel Hastane,81,DÜZCE,MERKEZ,MERKEZ/DÜZCE,,,,,T.C. Sağlık Bakanlığı - Özel Hastaneler Daire Başkanlığı,2025-07-11,https://shgmozelhasdb.saglik.gov.tr/TR-53567/ozel-hastane-listesi-faal.html
